id,title,genres,release_date,budget,avg_rating,runtime,profit,production_countries,production_companies,cast,director
337958,Last Cab to Darwin,Romance,2015-08-06,2.1604277457480315E7,3.127130699979394,124.0,4.681600329154089E7,Australia,others,others,others
343426,The Murder Pact,Thriller,2015-10-09,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
354296,The Guy from Our Cemetery,Comedy,2015-09-03,2.1604277457480315E7,3.127130699979394,84.0,4.681600329154089E7,Russia,others,others,others
362202,The Crash,Thriller,2017-01-13,2.1604277457480315E7,3.127130699979394,80.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
362617,Novatos,Drama,2015-10-05,2.1604277457480315E7,3.127130699979394,97.6781920625635,4.681600329154089E7,Spain,others,others,others
370964,He's a Dragon,Romance,2015-12-04,18000000,3.127130699979394,110.0,-1.6223667E7,Russia,others,others,others
38356,Transformers: Dark of the Moon,Adventure,2011-06-28,195000000,3.127130699979394,154.0,9.28746996E8,UnitedStatesofAmerica,others,others,others
41592,StreetDance 3D,Drama,2010-05-19,5773100,3.127130699979394,98.0,1.237093E7,UnitedKingdom,BBCFilms,others,others
47595,Faithless,Romance,2000-09-15,2.1604277457480315E7,3.127130699979394,142.0,4.681600329154089E7,Sweden,others,others,others
49524,R.I.P.D.,Crime,2013-07-18,130000000,3.330188679245283,96.0,-6.83515E7,UnitedStatesofAmerica,others,others,others
49594,Snowblind,Western,2010-11-11,300000,3.127130699979394,92.0,6.81202807490212E7,Germany,others,others,others
50573,Little Secrets,Family,2001-10-17,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
51423,Beyond,Drama,2010-12-10,3000000,3.127130699979394,99.0,1800080.0,Sweden,others,others,others
52221,Loving Leah,Romance,2009-01-25,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
55045,Psych:9,Thriller,2010-05-07,5000000,3.127130699979394,98.0,6.34202807490212E7,UnitedKingdom,others,others,others
55785,Neds,Drama,2010-10-08,2.1604277457480315E7,3.127130699979394,124.0,4.681600329154089E7,Italy,others,others,others
57165,Wrath of the Titans,Adventure,2012-03-27,150000000,3.127130699979394,99.0,1.51E8,Spain,others,others,others
59963,Dark Tide,Drama,2012-03-28,25000000,3.127130699979394,113.0,-2.4567726E7,UnitedStatesofAmerica,others,others,John Stockwell
615,The Passion of the Christ,Drama,2004-02-25,30000000,3.8627450980392157,127.0,5.8189942E8,UnitedStatesofAmerica,others,others,others
61933,The Light Bulb Conspiracy,Documentary,2010-11-30,2.1604277457480315E7,3.127130699979394,97.6781920625635,4.681600329154089E7,Spain,others,others,others
660,Thunderball,Thriller,1965-12-16,5500000,2.9925373134328357,130.0,1.35695658E8,France,Metro-Goldwyn-Mayer(MGM),others,others
69735,Batman: Year One,Crime,2011-09-27,2.1604277457480315E7,3.127130699979394,64.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
74057,Steelyard Blues,Crime,1973-01-31,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
7484,Open Season,Family,2006-09-29,85000000,3.851629502572899,83.0,1.12309027E8,UnitedStatesofAmerica,others,others,others
78318,Juarez,Romance,1939-06-10,2.1604277457480315E7,3.127130699979394,125.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
80198,Swedish Auto,Romance,2006-06-27,2.1604277457480315E7,3.127130699979394,97.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
8051,Punch-Drunk Love,Romance,2002-10-25,25000000,3.127130699979394,95.0,-8000000.0,UnitedStatesofAmerica,ColumbiaPictures,others,others
80919,Game 6,Drama,2005-03-10,2.1604277457480315E7,3.127130699979394,97.6781920625635,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
82424,Small Fry,Family,2011-11-23,2.1604277457480315E7,3.127130699979394,7.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
82700,After Earth,Adventure,2013-05-30,130000000,3.127130699979394,100.0,1.13843127E8,UnitedStatesofAmerica,others,others,others
84341,Smashed,Drama,2012-09-12,500000,3.127130699979394,85.0,-123403.0,UnitedStatesofAmerica,others,others,others
869,Planet of the Apes,Adventure,2001-07-25,100000000,3.0960884353741496,119.0,2.6221174E8,UnitedStatesofAmerica,The,others,others
9532,Final Destination,Horror,2000-03-16,23000000,3.127130699979394,98.0,3.0302314E7,UnitedStatesofAmerica,others,others,others
97020,RoboCop,Action,2014-01-30,120000000,3.127130699979394,102.0,1.22688965E8,Canada,others,others,others
9738,Fantastic Four,Adventure,2005-06-29,100000000,3.127130699979394,106.0,2.30579719E8,Germany,TwentiethCenturyFoxFilmCorporation,others,others
9802,The Rock,Thriller,1996-06-06,75000000,3.127130699979394,136.0,2.60062621E8,UnitedStatesofAmerica,others,others,others
9910,Two for the Money,Thriller,2005-10-07,35000000,3.127130699979394,122.0,-4473491.0,UnitedStatesofAmerica,UniversalPictures,others,others
100669,Shark Swarm,Action,2008-01-01,2.1604277457480315E7,3.127130699979394,160.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
102651,Maleficent,Romance,2014-05-28,180000000,3.127130699979394,97.0,5.78539785E8,UnitedStatesofAmerica,WaltDisneyPictures,others,others
11022,Narc,Thriller,2002-01-14,6500000,3.127130699979394,105.0,6133747.0,Canada,ParamountPictures,others,others
115223,Pokémon the Movie Black: Victini and Reshiram,Adventure,2011-07-16,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,Japan,UniversalPictures,others,others
117,The Untouchables,Thriller,1987-06-02,25000000,3.5903890160183067,119.0,5.1270454E7,UnitedStatesofAmerica,ParamountPictures,others,B.dePalma
13885,Sweeney Todd: The Demon Barber of Fleet Street,Horror,2007-12-20,50000000,3.127130699979394,116.0,1.02E8,UnitedStatesofAmerica,The,others,others
14205,Holding Trevor,Drama,2007-06-16,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
142308,Santa Paws 2: The Santa Pups,Family,2012-11-20,2.1604277457480315E7,2.0,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
14359,Doubt,Drama,2008-11-27,20000000,3.127130699979394,104.0,3.0907234E7,UnitedStatesofAmerica,others,others,others
14806,Impulse,Thriller,2008-04-15,2000000,3.127130699979394,101.0,6.64202807490212E7,Canada,others,others,others
15019,I Could Never Be Your Woman,Romance,2007-05-11,24000000,3.127130699979394,97.0,-1.4423505E7,UnitedStatesofAmerica,others,others,others
16239,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,Comedy,2009-03-14,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
16311,The Hard Word,Crime,2002-05-30,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,Australia,others,others,others
16441,The Beastmaster,Action,1982-08-20,2.1604277457480315E7,3.127130699979394,118.0,-7547749.457480315,UnitedStatesofAmerica,others,others,others
16614,Adventureland,Comedy,2009-04-03,9500000,3.127130699979394,107.0,7664377.0,UnitedStatesofAmerica,MiramaxFilms,others,others
166879,One Small Hitch,Comedy,2013-02-14,2.1604277457480315E7,3.127130699979394,100.0,-2.1596312457480315E7,UnitedStatesofAmerica,others,others,others
167960,Sanitarium,Thriller,2013-03-01,2.1604277457480315E7,3.0,106.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
182424,Rita da Cascia,History,2004-09-26,2.1604277457480315E7,3.127130699979394,180.0,4.681600329154089E7,Italy,others,others,others
18856,The Invisible Circus,Drama,2001-02-23,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
18930,Murder by Contract,Crime,1958-12-01,2.1604277457480315E7,3.127130699979394,81.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
19486,Cyborg She,Comedy,2008-05-31,8500000,3.127130699979394,120.0,5.99202807490212E7,Japan,others,others,others
19494,Nine to Five,Comedy,1980-12-18,2.1604277457480315E7,3.127130699979394,110.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
19766,Inspector Gadget 2,Family,2003-03-11,12000000,3.127130699979394,89.0,5.64202807490212E7,Australia,WaltDisneyPictures,others,others
19904,The Stepfather,Thriller,2009-10-16,2.1604277457480315E7,3.127130699979394,101.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
1997,Two Brothers,Family,2004-04-07,74500000,3.73411089627643,109.0,-1.232795E7,France,Canal+,others,others
21567,Iqbal,Drama,2005-08-26,2.1604277457480315E7,3.127130699979394,150.0,4.681600329154089E7,India,others,others,others
21867,Lady Jane,Romance,1986-02-07,8500000,3.127130699979394,142.0,5.99202807490212E7,UnitedKingdom,others,others,others
226072,Sorry for Kung Fu,Drama,2004-07-22,2.1604277457480315E7,3.127130699979394,70.0,4.681600329154089E7,others,others,others,others
24365,The Final Inquiry,Drama,2006-12-13,2.1604277457480315E7,3.127130699979394,112.0,4.681600329154089E7,Italy,others,others,others
247,The Killing,Crime,1956-05-08,320000,3.8197315923104824,85.0,6.81002807490212E7,UnitedStatesofAmerica,UnitedArtists,others,others
249266,Small Time,Comedy,2014-04-18,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
252773,WTF,Comedy,2014-03-05,2.1604277457480315E7,3.127130699979394,81.0,4.681600329154089E7,France,others,others,others
25405,Taking Chance,Drama,2009-09-21,2.1604277457480315E7,3.127130699979394,77.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
26376,Castle on the Hudson,Drama,1940-02-17,2.1604277457480315E7,3.127130699979394,77.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
272435,Gemma Bovery,Comedy,2014-09-10,9700000,3.127130699979394,99.0,-9545299.0,France,Canal+,others,others
277687,The Midnight Swim,Drama,2015-06-26,2.1604277457480315E7,3.127130699979394,84.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
288463,The Guvnors,Thriller,2014-06-24,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedKingdom,others,others,others
288708,In the Basement,Documentary,2014-09-26,2.1604277457480315E7,3.127130699979394,81.0,4.681600329154089E7,others,others,others,others
29116,The Velvet Touch,Thriller,1948-07-13,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
3034,Young Frankenstein,Comedy,1974-12-15,2800000,3.682266435986159,106.0,8.3473333E7,UnitedStatesofAmerica,TwentiethCenturyFoxFilmCorporation,others,others
304410,The Bélier Family,Drama,2014-12-17,11000000,3.127130699979394,105.0,5.74202807490212E7,France,others,others,others
32669,The Two Jakes,Drama,1990-08-10,19000000,3.127130699979394,138.0,-9000000.0,UnitedStatesofAmerica,ParamountPictures,others,others
33314,Nora Roberts' Midnight Bayou,Romance,2009-03-28,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
337012,The Legend of Longwood,Drama,2014-11-16,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,Germany,others,others,others
337703,The Red Turtle,Drama,2016-06-29,2.1604277457480315E7,3.127130699979394,80.0,-2.0682303457480315E7,Japan,others,others,others
340945,USS Indianapolis: Men of Courage,Action,2016-09-22,40000000,3.127130699979394,128.0,2.8420280749021202E7,UnitedStatesofAmerica,others,others,others
343289,I Am Evel Knievel,Documentary,2014-09-10,2.1604277457480315E7,3.127130699979394,94.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
347870,Slash,Comedy,2016-03-13,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
35696,Juwanna Mann,Drama,2002-06-21,15600000,3.127130699979394,91.0,5.28202807490212E7,UnitedStatesofAmerica,others,others,others
36416,We're All Christs,Drama,2006-04-21,2.1604277457480315E7,3.127130699979394,107.0,4.681600329154089E7,Poland,others,others,others
36615,Little Red Flowers,Drama,2006-04-08,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,China,others,others,others
369202,Lake Bodom,Horror,2016-08-19,1100000,3.127130699979394,90.0,6.73202807490212E7,Finland,others,others,others
369885,Allied,Thriller,2016-11-17,85000000,3.127130699979394,124.0,3.4520023E7,UnitedKingdom,ParamountPictures,others,others
374142,White Rage,Drama,2015-11-27,2.1604277457480315E7,3.127130699979394,73.0,4.681600329154089E7,Finland,others,others,others
376263,How to Let Go of the World and Love All the Things Climate Can't Change,Documentary,2016-04-02,1600000,3.127130699979394,125.0,6.68202807490212E7,UnitedStatesofAmerica,others,others,others
40004,Never Say... Never!,Comedy,2005-09-28,2.1604277457480315E7,3.127130699979394,101.0,4.681600329154089E7,France,others,others,others
421313,Eliminators,Action,2016-12-01,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
42605,Hamlet,Drama,1969-12-21,2.1604277457480315E7,3.127130699979394,117.0,4.681600329154089E7,UnitedKingdom,others,others,others
42633,No Way to Treat a Lady,Thriller,1968-03-20,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,UnitedStatesofAmerica,ParamountPictures,others,others
42767,Three Little Words,Romance,1950-07-12,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,UnitedStatesofAmerica,Metro-Goldwyn-Mayer(MGM),others,others
47333,Jane Eyre,Romance,1996-02-09,2.1604277457480315E7,3.127130699979394,112.0,4.681600329154089E7,UnitedStatesofAmerica,MiramaxFilms,others,others
51284,Morphine,Drama,2008-11-27,3600000,3.127130699979394,110.0,-2833925.0,Russia,others,others,others
53503,Me and Morrison,Romance,2001-12-28,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,Finland,others,others,others
54302,Royal Flash,Romance,1975-10-10,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,UnitedKingdom,TwentiethCenturyFoxFilmCorporation,others,others
576,The Wild Bunch,Adventure,1969-06-17,6244087,2.5,145.0,-5605446.0,UnitedStatesofAmerica,others,others,others
58692,Slove,Thriller,2011-02-21,7000000,3.127130699979394,84.0,6.14202807490212E7,Germany,others,others,others
612,Munich,Thriller,2005-12-22,70000000,2.73090692124105,164.0,6.0358911E7,France,The,others,Steven Spielberg
61341,Ferocious Planet,Thriller,2011-04-09,2.1604277457480315E7,3.127130699979394,89.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
64685,Extremely Loud & Incredibly Close,Drama,2011-12-24,40000000,3.127130699979394,129.0,1.5247881E7,UnitedStatesofAmerica,WarnerBros.,others,others
6641,Love and Other Disasters,Romance,2006-09-09,2.1604277457480315E7,3.514792899408284,91.0,4.681600329154089E7,France,EuropaCorp,others,others
66722,The Goodbye Girl,Romance,2004-01-16,2.1604277457480315E7,3.127130699979394,103.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
671,Harry Potter and the Philosopher's Stone,Family,2001-11-16,125000000,3.6580491132332877,152.0,8.5147555E8,UnitedStatesofAmerica,others,others,others
69346,Zeher,Thriller,2005-03-25,2.1604277457480315E7,3.127130699979394,132.0,4.681600329154089E7,India,others,others,others
76757,Jupiter Ascending,Adventure,2015-02-04,176000003,3.127130699979394,124.0,7987720.0,UnitedStatesofAmerica,others,others,others
7979,The Kite Runner,Drama,2007-10-14,20000000,3.941860465116279,128.0,5.3276047E7,China,others,others,others
8366,Manitou's Shoe,Comedy,2001-07-11,2.1604277457480315E7,3.5971502590673574,87.0,4.681600329154089E7,Germany,others,others,others
8456,Never Back Down,Action,2008-03-04,20000000,3.8253968253968256,115.0,2.1627431E7,UnitedStatesofAmerica,others,others,others
8976,A Lot Like Love,Comedy,2005-04-22,30000000,2.8181818181818183,107.0,1.2886719E7,UnitedStatesofAmerica,TouchstonePictures,others,others
9315,Flightplan,Drama,2005-09-22,55000000,3.127130699979394,98.0,1.68387299E8,UnitedStatesofAmerica,TouchstonePictures,others,others
93511,Walkout,Drama,2006-03-18,9500000,3.127130699979394,110.0,5.89202807490212E7,UnitedStatesofAmerica,others,others,others
968,Dog Day Afternoon,Thriller,1975-08-11,1800000,3.613718603661132,125.0,4.4865856E7,UnitedStatesofAmerica,others,others,Lumet
9769,Lolita,Romance,1997-09-27,62000000,3.127130699979394,137.0,-6.0939944E7,France,Pathé,others,others
10008,An American Haunting,Thriller,2005-05-05,2.1604277457480315E7,3.127130699979394,83.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
10087,Man to Man,Drama,2005-04-13,2.1604277457480315E7,3.127130699979394,122.0,4.681600329154089E7,France,others,others,others
10393,The Replacements,Comedy,2000-08-07,2.1604277457480315E7,3.127130699979394,118.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
10684,Courage Under Fire,Thriller,1996-07-04,46000000,3.127130699979394,117.0,5.4860818E7,UnitedStatesofAmerica,TwentiethCenturyFoxFilmCorporation,others,others
12169,The First Day of the Rest of Your Life,Drama,2008-07-23,2.1604277457480315E7,3.127130699979394,114.0,4.681600329154089E7,France,Canal+,others,others
121986,Frances Ha,Drama,2013-05-17,2.1604277457480315E7,3.127130699979394,86.0,-1.7534451457480315E7,Brazil,others,others,others
123690,The Afternoon of a Torturer,Drama,2001-09-07,2.1604277457480315E7,3.127130699979394,76.0,4.681600329154089E7,France,others,others,others
126277,American Mary,Thriller,2012-05-31,2.1604277457480315E7,3.127130699979394,98.0,4.681600329154089E7,Canada,others,others,others
129432,Queen of Montreuil,Comedy,2012-08-31,2.1604277457480315E7,2.6666666666666665,87.0,4.681600329154089E7,France,others,others,others
